miscData,,,,,,,,,
startTime,,,,,,,,,
0,,,,,,,,,
,,,,,,,,,,
calls,,,,,,,,,
index,priority,x,y,arrivalTime,dispatchDelay,onSceneDuration,transport,hospitalIndex,handoverDuration,atom,CCC,recommendedAmbulanceClass
645,2,-73.88204048265445,40.8445178270264,0.5899884259259259,5.788037037037037e-05,0.0,0,,0.0,048IA,None,BLS
646,1,-73.89843841,40.85797681,0.5925578703703703,0.00023149148148148146,0.007719907407407408,1,63,0.02445601851851852,046DA,GED,ALS
647,3,-73.92275803797244,40.817387843882855,0.5928819444444444,0.00027778777777777777,0.0,0,,0.0,040HB,None,BLS
648,2,-73.89926793431803,40.860071931813806,0.5932407407407407,0.00015047296296296297,0.0,0,,0.0,046HA,None,BLS
649,2,-73.90336961,40.88694014,0.5945023148148149,0.00011575074074074073,0.016249999999999997,1,14,0.028703703703703703,050HA,GED,BLS
650,1,-73.8251904,40.8209156,0.5947453703703703,9.260259259259258e-05,0.0253125,1,,0.034039351851851855,045BB,GED,BLS
651,2,-73.91478141,40.83554713,0.5965625,0.00016204703703703703,0.013125,1,19,0.02763888888888889,044IA,GED,BLS
652,2,-73.91918371,40.80551448,0.5971643518518518,0.00013889888888888888,0.0,0,,0.0,040AH,None,BLS
653,1,-73.88762949341302,40.837318541551895,0.5977083333333334,0.0001273248148148148,0.01318287037037037,1,63,0.03224537037037037,042DA,GED,ALS
654,2,-73.85243332,40.84279592,0.5977662037037037,5.788037037037037e-05,0.0,0,,0.0,043UB,None,BLS
655,1,-73.88762949341302,40.837318541551895,0.5979398148148148,1e-08,0.0,0,,0.0,042DA,nan,ALS
656,2,-73.87684921,40.87141296,0.5980324074074074,9.260259259259258e-05,0.03225694444444444,1,56,0.03846064814814815,052MA,GED,BLS
657,1,-73.85152662,40.83724766,0.5984143518518519,9.260259259259258e-05,0.01675925925925926,1,18,0.032407407407407406,043MB,GED,ALS
658,2,-73.86286222,40.81576254,0.598576388888889,5.788037037037037e-05,0.015104166666666667,1,21,0.037245370370370366,043AC,GED,BLS
659,1,-73.87759933,40.88158255,0.5994444444444444,0.0004976951851851853,0.0,0,,0.0,052NA,None,ALS
660,2,-73.91723661,40.82943445,0.5995833333333332,5.788037037037037e-05,0.02091435185185185,1,23,0.025810185185185183,044GB,GED,BLS
661,1,-73.87759933,40.88158255,0.6001736111111111,1e-08,0.0,0,,0.0,052NA,nan,ALS
662,1,-73.91448967041747,40.82475981273911,0.6005324074074074,0.0001273248148148148,0.008749999999999999,1,19,0.029872685185185183,042GA,GED,ALS
663,1,-73.84382328,40.84140683,0.6023148148148149,0.0004629729629629629,0.00829861111111111,1,18,0.030520833333333334,043MC,GED,ALS
664,2,-73.91802828,40.85105926,0.6026851851851852,0.0001736211111111111,0.0,0,,0.0,046MB,None,BLS
665,1,-73.86527217,40.88576262,0.6040162037037037,0.0002199174074074074,0.019664351851851853,1,24,0.03186342592592593,047BB,CADULT,ALS
666,2,-73.87630447,40.83184426,0.6046296296296296,0.00016204703703703703,0.0,0,,0.0,043HC,None,BLS
667,2,-73.90419642,40.81408936,0.6072453703703703,0.00023149148148148146,0.010937500000000001,1,23,0.025243055555555557,040DA,PGED,BLS
668,1,-73.82194794468487,40.86391442365935,0.6079166666666667,0.00019676925925925926,0.016724537037037034,1,21,0.05203703703703704,045JA,GED,ALS
669,1,-73.83744074,40.8741704,0.6079282407407407,0.0001273248148148148,0.01693287037037037,1,18,0.028506944444444442,047DB,STROKE,ALS
670,2,-73.90526312,40.82816216,0.6083680555555555,0.0004976951851851853,0.006412037037037036,1,23,0.0290162037037037,042GB,SAFE,BLS
671,1,-73.91843533739792,40.848312296993086,0.6085763888888889,0.00019676925925925926,0.012395833333333335,1,15,0.028854166666666667,046IA,GED,ALS
672,2,-73.92816639,40.83968027,0.6090740740740741,0.0001736211111111111,0.0,0,,0.0,044KA,None,BLS
673,3,-73.87836766,40.88395337,0.6110648148148148,9.260259259259258e-05,0.012638888888888889,1,56,0.03416666666666667,052NA,AEDP,BLS
674,2,-73.8223533,40.86338442,0.6137847222222222,9.260259259259258e-05,0.01758101851851852,1,21,0.026886574074074077,045JA,PGED,BLS
675,2,-73.91756728,40.80512483,0.6145833333333334,9.260259259259258e-05,0.07175347222222223,1,17,0.02630787037037037,040AH,GED,BLS
676,2,-73.91388933,40.82509905,0.6152199074074074,4.6306296296296296e-05,0.012615740740740742,1,23,0.032650462962962964,042GA,GED,BLS
677,2,-73.92105787,40.84601005,0.615474537037037,0.0005324174074074075,0.005277777777777777,1,19,0.03809027777777778,046IA,GED,BLS
678,2,-73.88841563,40.82427508,0.6161111111111112,0.0001736211111111111,0.006631944444444445,1,,0.032581018518518516,041HA,GED,BLS
679,1,-73.9035773284362,40.81757650853591,0.6171875,0.00011575074074074073,0.007673611111111111,1,23,0.023414351851851853,040DA,GED,ALS
680,1,-73.90272494729571,40.8174083646007,0.6173495370370371,1e-08,0.0,0,,0.0,040DA,nan,ALS
681,2,-73.90711655,40.86068719,0.6178125,9.260259259259258e-05,0.021435185185185186,1,63,0.02335648148148148,052BB,GED,BLS
682,2,-73.90243803,40.84886813,0.6179166666666667,0.00019676925925925926,0.013587962962962963,1,63,0.0324537037037037,046BA,GED,BLS
683,2,-73.89728999,40.86355736,0.6189814814814815,0.003090287777777778,0.004768518518518518,1,63,0.026284722222222223,052DA,GED,BLS
684,1,-73.90201277,40.82877054,0.6194328703703703,0.00018519518518518517,0.0,0,,0.0,042HB,None,ALS
685,3,-73.87963998,40.86907378,0.6202777777777778,0.004594917407407407,0.0,0,,0.0,052KA,None,BLS
686,2,-73.86480182,40.81815121,0.6214467592592593,0.00016204703703703703,0.007245370370370371,1,,0.027546296296296294,043AC,GED,BLS
687,1,-73.89113976,40.86284595,0.6233680555555555,6.945444444444444e-05,0.0,1,63,0.02815972222222222,052GA,ATRAUM,BLS
688,1,-73.89213149135563,40.86463266171564,0.6237268518518518,0.0020949174074074072,0.0,0,,0.0,052GA,nan,BLS
689,2,-73.86901621,40.84315911,0.6239004629629629,0.002222232222222222,0.014374999999999999,1,65,0.034571759259259253,043RB,GED,BLS
690,2,-73.82697402,40.8309937,0.6239814814814815,0.00048612111111111104,0.007025462962962963,1,21,0.042928240740740746,045AH,GED,BLS
691,1,-73.92152579,40.82996561,0.6242245370370371,0.00048612111111111104,0.014108796296296295,1,23,0.04640046296296296,044FA,ATRAUM,BLS
692,2,-73.90248085908539,40.850844255308395,0.6253472222222222,0.0005439914814814815,0.013483796296296298,1,63,0.02496527777777778,046BA,PGED,BLS
693,1,-73.92528012,40.82801874,0.6259143518518518,9.260259259259258e-05,0.01958333333333333,1,19,0.04237268518518519,044FA,GED,ALS
694,2,-73.87911392,40.82528789,0.6267708333333333,0.001273158148148148,0.011585648148148149,1,,0.034201388888888885,043EC,GED,BLS
695,2,-73.90843585,40.84778848,0.6284953703703703,0.0002199174074074074,0.014652777777777778,1,19,0.028784722222222225,046EA,GED,BLS
696,1,-73.91569331,40.81455413,0.6285416666666667,0.0007870470370370371,0.013888888888888888,1,6,0.01902777777777778,040IA,GED,BLS
697,2,-73.84793067,40.8565665,0.6288310185185185,0.0016666766666666667,0.0,0,,0.0,043UE,None,BLS
698,2,-73.86905582,40.83411507,0.6296064814814815,0.00010417666666666667,0.0,0,,0.0,043IA,None,BLS
699,2,-73.90292017,40.82447143,0.6303124999999999,0.00024306555555555552,0.0,0,,0.0,042HA,None,BLS
700,1,-73.89113976,40.86284595,0.6303819444444444,1e-08,0.0,0,,0.0,052GA,nan,BLS
701,1,-73.89932461,40.82598825,0.6311111111111111,0.0015162137037037036,0.0,0,,0.0,042HB,None,ALS
702,1,-73.85680692,40.83987661,0.6315972222222223,0.00038195444444444446,0.03808449074074074,1,18,0.023460648148148147,043KD,GED,ALS
703,1,-73.90901284,40.81286489,0.6320601851851851,0.0006481581481481482,0.0,0,,0.0,040BB,None,ALS
704,2,-73.90225992,40.82223298,0.6326504629629629,4.6306296296296296e-05,0.03023148148148148,1,23,0.026620370370370374,042HA,GED,BLS
705,1,-73.86474874,40.83700434,0.6332060185185185,0.00018519518518518517,0.009236111111111112,1,,0.02681712962962963,043JB,GED,ALS
706,3,-73.89905343726761,40.83228432321271,0.6341666666666667,0.0007060285185185185,0.011157407407407408,1,63,0.03813657407407407,042CA,AEDP,BLS
707,3,-73.89585961,40.81942116,0.6348726851851852,0.0004629729629629629,0.0,0,,0.0,041GA,None,BLS
708,2,-73.91377061389227,40.838721637522944,0.6355324074074074,0.00035880629629629634,0.006469907407407407,1,23,0.02774305555555556,044PA,GED,BLS
709,2,-73.88726176,40.82617458,0.6360185185185185,0.0007176025925925927,0.0,0,,0.0,041HA,None,BLS
710,2,-73.86082292,40.8401257,0.6362615740740741,9.260259259259258e-05,0.0,0,,0.0,043JC,None,BLS
711,3,-73.89337187755768,40.84640074928612,0.6385532407407407,0.0001273248148148148,0.0067476851851851856,1,63,0.02929398148148148,048BA,GED,BLS
712,1,-73.88478404,40.87629893,0.6392361111111111,0.00010417666666666667,0.031516203703703706,1,56,0.02936342592592592,052JC,GED,ALS
713,1,-73.89656145046004,40.8685643808877,0.639837962962963,0.0009375100000000001,0.0,0,,0.0,052FA,None,ALS
714,1,-73.91719446002396,40.82597220684834,0.6410763888888888,0.00010417666666666667,0.0,1,23,0.02478009259259259,044HA,CADULT,ALS
715,1,-73.92001153,40.8346155,0.6437731481481481,0.0009953803703703704,0.026064814814814815,1,19,0.026886574074074077,044FB,GED,ALS
716,1,-73.84881316,40.90382074,0.644525462962963,0.0004976951851851853,0.0,0,,0.0,047IF,None,BLS
717,1,-73.89161411480447,40.8715186228079,0.6447800925925926,0.0004629729629629629,0.018587962962962962,1,25,0.03349537037037037,052HB,GED,ALS
718,1,-73.91416469,40.84789245,0.645173611111111,0.000613435925925926,0.0,1,19,0.030763888888888886,046IB,GED,BLS
719,2,-73.90414477,40.82822621,0.6457175925925926,0.00018519518518518517,0.021064814814814814,1,63,0.02925925925925926,042GB,GED,BLS
720,2,-73.92317232,40.80532999,0.6458101851851852,0.0002662137037037037,0.0024537037037037036,1,23,0.03490740740740741,040JA,GED,BLS
721,2,-73.8756527,40.82026341,0.6461805555555555,0.008136584074074074,0.03381944444444445,1,21,0.042841435185185184,043CC,CADULT,BLS
722,2,-73.84339799,40.83613808,0.6463657407407407,0.00250001,0.0,0,,0.0,043MA,None,BLS
723,2,-73.86235181,40.88729619,0.6469097222222222,8.102851851851851e-05,0.03314814814814815,1,24,0.028101851851851854,047EB,GED,BLS
724,2,-73.8895694,40.85000884,0.6476620370370371,0.0007291766666666667,0.014328703703703703,1,63,0.030046296296296297,048KA,GED,BLS
725,2,-73.86703381,40.87989624,0.6492708333333334,0.009560195185185185,0.014513888888888889,1,25,0.03608796296296297,047BB,GED,BLS
726,2,-73.85975505,40.86907519,0.6529976851851852,0.0016088062962962965,0.015069444444444443,1,25,0.030185185185185186,047MC,GED,BLS
727,2,-73.90011792,40.85395684,0.6541898148148148,0.0008217692592592592,0.0,0,,0.0,046CA,None,BLS
728,2,-73.86502031,40.81473665,0.655,0.01019676925925926,0.013657407407407408,1,,0.06186342592592592,043AC,GED,BLS
729,2,-73.88037508,40.84108057,0.6551157407407407,0.0007176025925925927,0.029438657407407406,1,63,0.029849537037037036,048GA,GED,BLS
730,1,-73.91831405,40.83829889,0.6566203703703704,8.102851851851851e-05,0.0,1,,0.03275462962962963,044PA,None,BLS
731,2,-73.89638488950308,40.86817722018564,0.6567361111111111,0.00015047296296296297,0.0,1,63,0.011851851851851851,052FA,GED,BLS
732,2,-73.90470167,40.87379828,0.6580671296296297,0.0021759359259259257,0.02136574074074074,1,,0.028807870370370373,050DA,GED,BLS
733,3,-73.88964041,40.83372194,0.6590625,0.0018171396296296296,0.004513888888888889,1,20,0.015844907407407408,042FB,AEDP,BLS
734,3,-73.86578573,40.82013331,0.6615046296296296,1e-08,0.0,0,,0.0,043AC,nan,BLS
735,1,-73.89638488950308,40.86817722018564,0.6620717592592592,0.00024306555555555552,0.00568287037037037,1,63,0.028425925925925924,052FA,GED,ALS
736,3,-73.83151258,40.84910314,0.6626273148148148,0.003587972962962963,0.017997685185185186,1,21,0.029421296296296296,045GB,AEDP,BLS
737,1,-73.90541059,40.86937412,0.6630555555555555,0.00015047296296296297,0.0,0,,0.0,052AD,None,ALS
738,3,-73.914935,40.85625299,0.6636342592592592,0.0004051025925925926,0.03386574074074074,1,63,0.02925925925925926,046PA,AEDP,BLS
739,2,-73.90505134,40.84538296,0.6661226851851852,5.788037037037037e-05,0.01798611111111111,1,19,0.025370370370370366,046AA,GED,BLS
740,3,-73.91002421194618,40.82440783586778,0.6663657407407407,9.260259259259258e-05,0.0,0,,0.0,042GA,None,BLS
741,2,-73.88703999,40.86993492,0.6675115740740741,0.00016204703703703703,0.0,0,,0.0,052HB,None,BLS
742,1,-73.84191748,40.88030013,0.6683912037037038,0.0001273248148148148,0.006412037037037036,1,24,0.03429398148148148,047FA,GED,BLS
743,2,-73.88987077,40.85530648,0.6685185185185185,5.788037037037037e-05,0.0,0,,0.0,048PA,None,BLS
744,2,-73.9088016,40.86034033,0.668599537037037,0.00031251,0.011944444444444445,1,63,0.027268518518518515,052BB,GED,BLS
745,2,-73.86236481,40.87931523,0.669537037037037,5.788037037037037e-05,0.0,0,,0.0,047BA,None,BLS
746,2,-73.90364048,40.88433459,0.6703356481481482,9.260259259259258e-05,0.011180555555555556,1,25,0.03107638888888889,050FA,GED,BLS
747,2,-73.91845218,40.83590215,0.6713541666666667,6.945444444444444e-05,0.019247685185185184,1,23,0.046979166666666676,044PA,AEDP,BLS
748,1,-73.89378395,40.81905617,0.6716087962962963,0.00010417666666666667,0.010185185185185184,1,23,0.02704861111111111,041GA,GED,ALS
749,3,-73.91474889,40.84081235,0.6726967592592592,0.0035763988888888893,0.0,0,,0.0,044TA,None,BLS
750,3,-73.86578573,40.82013331,0.6742013888888888,0.004363435925925926,0.003414351851851852,1,,0.0706712962962963,043AC,GED,BLS
751,1,-73.88925598,40.86478673,0.6755208333333332,0.00042825074074074075,0.014583333333333332,1,25,0.02221064814814815,052GA,GED,BLS
752,2,-73.90730138,40.8135795,0.6756597222222221,0.0004398248148148148,0.0,0,,0.0,040DA,None,BLS
753,2,-73.83564066,40.85792221,0.676412037037037,2.315814814814815e-05,0.0,1,21,0.03378472222222222,047QB,GED,BLS
754,1,-73.86630164,40.85175588,0.6765625000000001,0.0005208433333333334,0.036898148148148145,1,18,0.024537037037037038,043TC,GED,BLS
755,2,-73.86142297,40.88081393,0.676863425925926,0.0009953803703703704,0.0,0,,0.0,047BA,None,BLS
756,2,-73.88643246,40.82894356,0.6781712962962964,0.0012037137037037037,0.018819444444444448,1,63,0.03050925925925926,042FB,ATRAUM,BLS
757,2,-73.87709367,40.83416854,0.6794212962962963,0.0004513988888888889,0.0,0,,0.0,043HC,None,BLS
758,2,-73.91018279,40.88598442,0.6795833333333333,0.0002199174074074074,0.0,0,,0.0,050HA,None,BLS
759,2,-73.8306474,40.83115403,0.681076388888889,0.00037038037037037035,0.009328703703703704,1,21,0.03217592592592593,045AH,GED,BLS
760,3,-73.85289496,40.84893126,0.682962962962963,0.002615750740740741,0.020729166666666667,1,21,0.03166666666666667,043UC,AEDP,BLS
761,2,-73.90680736,40.87596536,0.6841435185185185,0.00125001,0.0,0,,0.0,050EC,None,BLS
762,1,-73.83958476,40.88192073,0.6843171296296297,0.00015047296296296297,0.01833912037037037,1,21,0.03203703703703704,047FA,CADULT,ALS
763,2,-73.93020818,40.83184731,0.6860879629629629,0.0014814914814814813,0.0,0,,0.0,044DA,None,BLS
764,1,-73.84615049,40.83773821,0.6899074074074075,0.0001736211111111111,0.0,0,,0.0,043MC,None,ALS
765,2,-73.85085794,40.83512124,0.6900231481481481,0.002546306296296296,0.0,0,,0.0,043MB,None,BLS
766,2,-73.86932212,40.84872854,0.690775462962963,0.0025694544444444445,0.0,0,,0.0,043RD,None,BLS
767,2,-73.91632438,40.82654548,0.6911805555555555,0.0005439914814814815,0.008784722222222223,1,23,0.028611111111111115,044HA,PGED,BLS
768,1,-73.88727498,40.87131011,0.6929861111111112,0.00027778777777777777,0.023078703703703702,1,25,0.035694444444444445,052HB,GED,ALS
769,2,-73.88849015401358,40.87364278526954,0.6950115740740741,0.0004513988888888889,0.024895833333333336,1,25,0.022615740740740742,052JB,GED,BLS
770,1,-73.90661229,40.84283031,0.6950462962962963,0.00016204703703703703,0.0297337962962963,1,,0.02478009259259259,044UA,None,BLS
771,1,-73.85532589,40.88056611,0.6954513888888889,0.00019676925925925926,0.018043981481481484,1,25,0.02971064814814815,047CB,GED,ALS
772,2,-73.91860346,40.80593106,0.6958333333333333,0.0005324174074074075,0.0,0,,0.0,040AH,None,BLS
773,2,-73.9218288,40.8115368,0.6965624999999999,0.0002199174074074074,0.012349537037037039,1,23,0.024293981481481482,040IA,ATRAUM,BLS
774,1,-73.88472682599351,40.85232649028306,0.6980439814814815,0.00019676925925925926,0.0,0,,0.0,048NA,None,ALS
775,1,-73.9172319,40.81655674,0.6988425925925926,0.0001736211111111111,0.007037037037037037,1,,0.029849537037037036,040FA,PGED,ALS
776,1,-73.86779776,40.86512812,0.6991550925925926,0.0009143618518518519,0.014444444444444446,1,,0.035590277777777776,047NC,GED,ALS
777,3,-73.91850752,40.80695903,0.7000694444444444,0.0008217692592592592,0.0,0,,0.0,040AH,None,BLS
778,1,-73.91817226763405,40.815350842457114,0.7000925925925926,0.0006828803703703703,0.0250462962962963,1,23,0.03746527777777778,040IA,GED,ALS
779,2,-73.90865068,40.82577672,0.7004166666666666,0.0004051025925925926,0.012314814814814815,1,19,0.03386574074074074,042GA,GED,BLS
780,2,-73.88244526,40.88125131,0.7008796296296297,0.00018519518518518517,0.008726851851851852,1,56,0.029982638888888885,052NA,AEDP,BLS
781,1,-73.84365807,40.86026586,0.7017245370370371,0.0003935285185185185,0.018657407407407407,1,18,0.0257349537037037,047PA,GED,ALS
782,2,-73.88032212,40.87558393,0.7019097222222223,0.00032408407407407406,0.03043981481481482,1,,0.0410300925925926,052KB,GED,BLS
783,1,-73.89644975,40.81678202,0.7029976851851852,0.00013889888888888888,0.021400462962962965,1,23,0.03244212962962963,041FA,GED,ALS
784,2,-73.92880324,40.83715428,0.7042476851851852,0.0002662137037037037,0.0,0,,0.0,044DB,None,BLS
785,1,-73.92998338,40.82163826,0.7061226851851852,0.00013889888888888888,0.014351851851851852,1,23,0.029739583333333333,044AB,PGED,ALS
786,2,-73.89393601267015,40.85755300654214,0.7070138888888889,0.0002546396296296296,0.008101851851851851,1,,0.026331018518518517,048PB,GED,BLS
787,3,-73.91821977,40.84461754,0.7087962962962963,6.945444444444444e-05,0.0,0,,0.0,044NB,None,BLS
788,2,-73.85012967,40.86915664,0.7108101851851852,0.000613435925925926,0.016967592592592593,1,21,0.03850694444444445,047MB,GED,BLS
789,2,-73.86979796,40.82299732,0.711388888888889,0.0005439914814814815,0.0,0,,0.0,043CA,None,BLS
790,1,-73.86226545382523,40.832899497718664,0.7122106481481482,0.00024306555555555552,0.02050925925925926,1,21,0.021493055555555557,043FD,ATRAUM,BLS
791,3,-73.91829413,40.84248398,0.7125,0.00019676925925925926,0.020069444444444442,1,,0.027210648148148147,044NB,AEDP,BLS
792,1,-73.85566836,40.84159858,0.7139814814814817,0.0006481581481481482,0.009328703703703704,1,18,0.034861111111111114,043JC,OBS,ALS
793,2,-73.90668935,40.83651637,0.7141203703703703,5.788037037037037e-05,0.02298611111111111,1,63,0.028310185185185185,042BB,GED,BLS
794,3,-73.88254738,40.8463695,0.7142592592592593,0.0013078803703703704,0.0,0,,0.0,048IA,None,BLS
795,2,-73.8353806445761,40.867343409790024,0.7143865740740741,0.0007291766666666667,0.0,0,,0.0,047DA,None,BLS
796,2,-73.87963998,40.86907378,0.7153356481481481,0.0014699174074074073,0.014814814814814814,1,25,0.029386574074074075,052KA,GED,BLS
797,2,-73.88841563,40.82427508,0.7178935185185185,8.102851851851851e-05,0.010532407407407407,1,23,0.045173611111111116,041HA,GED,BLS
798,2,-73.88030330816184,40.87392552174763,0.7190740740740741,0.001550935925925926,0.0,0,,0.0,052KB,None,BLS
799,2,-73.87319976,40.87601851,0.7192361111111111,0.0014467692592592593,0.0,0,,0.0,052MB,None,BLS
800,1,-73.88596844,40.83780639,0.719375,6.945444444444444e-05,0.015081018518518516,1,,0.031608796296296295,042DA,GED,ALS
801,2,-73.92158555,40.80827881,0.7201736111111111,0.00010417666666666667,0.015277777777777777,1,23,0.0203125,040JH,GED,BLS
802,1,-73.86228314,40.85386668,0.7207175925925925,0.00013889888888888888,0.006030092592592593,1,21,0.02943287037037037,043TC,PGED,ALS
803,2,-73.90785563,40.85216131,0.7221990740740741,0.00030093592592592594,0.0,1,63,0.025532407407407406,046FA,GED,BLS
804,2,-73.91928204541871,40.838621327254316,0.7224421296296296,0.00020834333333333334,0.0,0,,0.0,044NA,None,BLS
805,2,-73.92419738,40.81421605,0.7232523148148148,6.945444444444444e-05,0.0,0,,0.0,040IA,None,BLS
806,2,-73.85366369,40.82066545,0.7241666666666666,0.00011575074074074073,0.0,0,,0.0,043DB,None,BLS
807,2,-73.90033617,40.84389564,0.7250810185185185,0.00016204703703703703,0.019108796296296294,1,63,0.022152777777777775,048AA,GED,BLS
808,2,-73.91068775,40.8506038,0.7266898148148148,0.0002199174074074074,0.01685185185185185,1,63,0.02787037037037037,046JA,GED,BLS
809,2,-73.79372261363255,40.80223473806088,0.7275347222222223,0.00015047296296296297,0.0,0,,0.0,045CA,None,BLS
810,2,-73.91177467,40.86138667,0.727662037037037,0.002025472962962963,0.018032407407407407,1,,0.040428240740740744,052AA,GED,BLS
811,2,-73.92029175,40.82668208,0.7285532407407406,0.00020834333333333334,0.0,0,,0.0,BBOOK,None,BLS
812,2,-73.84732902,40.88650636,0.7287037037037036,0.0010648248148148148,0.01068287037037037,1,,0.038831018518518515,047FA,PGED,BLS
813,2,-73.79372261363255,40.80223473806088,0.7292361111111111,0.0003935285185185185,0.0,0,,0.0,045CA,None,BLS
814,1,-73.91207018,40.84021948,0.7292708333333334,0.00023149148148148146,0.016898148148148148,1,23,0.03342592592592592,044QB,GED,ALS
815,2,-73.90666736,40.87469514,0.730636574074074,0.0006018618518518519,0.022048611111111113,1,14,0.023865740740740743,050ED,GED,BLS
816,2,-73.90272323,40.87132335,0.7309722222222222,0.0004513988888888889,0.01539351851851852,1,,0.027604166666666666,050DA,GED,BLS
817,2,-73.85991917,40.82087853,0.7312384259259259,0.0007986211111111111,0.020150462962962964,1,65,0.017060185185185185,043AD,GED,BLS
818,1,-73.89173543,40.86489744,0.731400462962963,0.00018519518518518517,0.01144675925925926,1,,0.037002314814814814,052GA,None,BLS
819,2,-73.82710187,40.84654125,0.7315856481481481,6.945444444444444e-05,0.012488425925925925,1,18,0.029409722222222223,045GA,GED,BLS
820,2,-73.92592932593037,40.827811618476225,0.7317361111111111,0.0017592692592592592,0.0296412037037037,1,19,0.023333333333333334,044EB,GED,BLS
821,2,-73.91258868,40.87618772,0.7322337962962964,0.0014004729629629629,0.0,0,,0.0,050EC,None,BLS
822,2,-73.88998485,40.82629541,0.7344212962962963,0.0013657507407407404,0.005694444444444444,1,,0.019444444444444445,041JA,GED,BLS
823,1,-73.92485581821335,40.81530873181321,0.7360648148148149,0.00027778777777777777,0.017905092592592594,1,23,0.03190972222222222,040HA,GED,ALS
824,2,-73.8581281766341,40.892042801643065,0.7364814814814814,0.0006481581481481482,0.006693672839502316,1,63,0.02682484567900463,047EB,ATRAUM,BLS
825,1,-73.88580416,40.84491244,0.7386805555555557,4.6306296296296296e-05,0.02461805555555556,1,63,0.04511574074074074,048DA,GED,BLS
826,1,-73.86298329,40.83124384,0.7396412037037036,0.00027778777777777777,0.009444444444444445,1,65,0.02383101851851852,043FD,GED,ALS
827,2,-73.92523159,40.81313297,0.7405555555555555,0.0003935285185185185,0.0,0,,0.0,040IA,None,BLS
828,2,-73.84582944,40.81886921,0.7414583333333334,0.0005671396296296296,0.030486111111111113,1,21,0.026759259259259257,043BA,PTRAUM,BLS
829,2,-73.86692988,40.87782936,0.7419097222222222,3.4732222222222224e-05,0.0,0,,0.0,047BB,None,BLS
830,1,-73.92507408,40.80866241,0.7424652777777778,0.00018519518518518517,0.018449074074074073,1,23,0.04123842592592592,040JK,GED,ALS
831,2,-73.82101902,40.83426406,0.742476851851852,0.0004513988888888889,0.008981481481481481,1,21,0.020358796296296295,045DE,PGED,BLS
832,2,-73.8439712,40.90341299,0.743449074074074,0.0052893618518518514,0.010219907407407408,1,,0.031053240740740742,047IF,GED,BLS
833,2,-73.90329252,40.87657794,0.7441087962962962,0.0004166766666666667,0.011782407407407406,1,25,0.027974537037037034,050DB,GED,BLS
834,1,-73.91152714321787,40.824527021606485,0.745925925925926,0.0002662137037037037,0.02850115740740741,1,11,0.019369212962962963,042GA,GED,ALS
835,1,-73.83475531834866,40.883555318188264,0.7461111111111113,0.00027778777777777777,0.0,0,,0.0,047GE,None,BLS
836,1,-73.88993727,40.86610427,0.7462268518518518,0.0002662137037037037,0.02125,1,25,0.030358796296296297,052GA,GED,ALS
837,2,-73.91374676656051,40.80694052906557,0.7466666666666667,0.00018519518518518517,0.0,0,,0.0,040CA,None,BLS
838,2,-73.90033617,40.84389564,0.7468171296296297,0.0006250100000000001,0.0,0,,0.0,048AA,None,BLS
839,1,-73.89613505,40.82071493,0.7520717592592593,0.00015047296296296297,0.004907407407407407,1,23,0.03425925925925926,041GA,GED,ALS
840,2,-73.8532436121433,40.88302039006443,0.7531481481481482,0.0006018618518518519,0.0,1,21,0.03243055555555556,047CB,ATRAUM,BLS
841,2,-73.91961438,40.80800235,0.7532175925925927,0.0010069544444444444,0.017002314814814814,1,23,0.039293981481481485,040IA,ATRAUM,BLS
842,2,-73.89852941,40.86148896,0.7534837962962962,0.00010417666666666667,0.0,0,,0.0,046HA,None,BLS
843,2,-73.88627304,40.83706941,0.7536111111111111,0.0016551025925925925,0.015868055555555555,1,63,0.027268518518518515,042DA,ATRAUM,BLS
844,1,-73.88627304,40.83706941,0.754849537037037,1e-08,0.0,0,,0.0,042DA,nan,BLS
845,2,-73.834836,40.84649558,0.754988425925926,0.011284732222222222,0.014513888888888889,1,61,0.03162037037037037,045GB,GED,BLS
846,2,-73.82781602326443,40.8526014196692,0.7555324074074075,0.007175935925925926,0.0,0,,0.0,045GA,None,BLS
847,1,-73.86579011,40.87747469,0.7556712962962964,0.00038195444444444446,0.006400462962962963,1,,0.025405092592592594,047BA,GED,ALS
848,3,-73.92816639,40.83968027,0.7561111111111111,0.0001273248148148148,0.0,0,,0.0,044KA,None,BLS
849,1,-73.89588689345385,40.82138223729769,0.7563888888888889,0.0002199174074074074,0.0,0,,0.0,041GA,nan,ALS
850,2,-73.91764392674679,40.816066838518395,0.7573148148148148,0.0004513988888888889,0.014930555555555556,1,23,0.041574074074074076,040GA,GED,BLS
851,2,-73.92991107,40.83481533,0.7575810185185187,0.020231491481481484,0.008599537037037036,1,23,0.02596064814814815,044DA,GED,BLS
852,2,-73.82976056,40.87554427,0.7585532407407407,0.016828713703703705,0.014756944444444446,1,18,0.02917824074074074,045JE,GED,BLS
853,2,-73.91827727,40.85263855,0.759074074074074,0.0038541766666666667,0.016724537037037034,1,19,0.033379629629629634,046MB,GED,BLS
854,2,-73.91068775,40.8506038,0.759375,0.003645843333333333,0.012094907407407408,1,19,0.024375000000000004,046JA,GED,BLS
855,1,-73.90004473,40.87949958,0.7608217592592591,0.0004166766666666667,0.0169212962962963,1,14,0.037175925925925925,050AB,GED,ALS
